Record_ID,Complaint_ID,Date_Received,Received_Year,Product_Name,Product,Issue,Company,State_Name,Portals,Company_Response_to_Consumer,Timely_Response
7337,577274,10/30/2014,2014,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Wells Fargo & Company,NY,Referral,Closed with explanation,Yes
7338,577281,10/30/2014,2014,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Citibank,FL,Referral,Closed with explanation,Yes
7339,577291,10/30/2014,2014,Debt collection,Federal student loan,Communication tactics,"ECMC Group, Inc.",CO,Web,Closed with explanation,Yes
7340,577309,10/30/2014,2014,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",JPMorgan Chase & Co.,CA,Referral,Closed with explanation,Yes
7341,577314,10/30/2014,2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",HSBC North America Holdings Inc.,NJ,Referral,Closed with explanation,Yes
7342,577315,10/30/2014,2014,Debt collection,Credit card,Cont'd attempts collect debt not owed,"Portfolio Recovery Associates, Inc.",CA,Web,Closed with non-monetary relief,Yes
7343,577355,10/30/2014,2014,Debt collection,Auto,Cont'd attempts collect debt not owed,"Cavalry Investments, LLC",CO,Referral,Closed with monetary relief,Yes
7344,577356,10/30/2014,2014,Credit reporting,Not Specified,Incorrect information on credit report,Equifax,NC,Web,Closed with explanation,Yes
7345,577363,10/30/2014,2014,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Bank of America,FL,Web,Closed with explanation,Yes
7346,577377,10/30/2014,2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Nationstar Mortgage,CA,Web,Closed with explanation,Yes
7347,577401,10/30/2014,2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Bank of America,CA,Web,Closed with explanation,Yes
7348,577403,10/30/2014,2014,Credit reporting,Not Specified,Incorrect information on credit report,Equifax,WI,Web,Closed with explanation,Yes
7349,577414,10/30/2014,2014,Credit reporting,Not Specified,Improper use of my credit report,LexisNexis,OK,Web,Closed with explanation,Yes
7350,577419,10/30/2014,2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Ditech Financial LLC,IL,Web,Closed with explanation,Yes
7351,577420,10/30/2014,2014,Credit reporting,Not Specified,Unable to get credit report/credit score,Equifax,AZ,Web,Closed with non-monetary relief,Yes
7352,577427,10/30/2014,2014,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,"Herbert P. Sears Co., Inc.",CA,Web,Closed with explanation,Yes
7353,577430,10/30/2014,2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",PHH Mortgage,VA,Web,Closed with explanation,Yes
7354,577435,10/30/2014,2014,Consumer Loan,Vehicle loan,Problems when you are unable to pay,Ally Financial Inc.,GA,Web,Closed with explanation,Yes
7355,577453,10/30/2014,2014,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,"Expert Global Solutions, Inc.",NY,Web,Closed with explanation,Yes
7356,577463,10/30/2014,2014,Student loan,Non-federal student loan,Repaying your loan,Citibank,CA,Web,Closed with explanation,Yes
7357,577516,10/30/2014,2014,Credit reporting,Not Specified,Incorrect information on credit report,"TransUnion Intermediate Holdings, Inc.",OK,Web,Closed with explanation,Yes
7358,577523,10/30/2014,2014,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Bank of America,FL,Referral,Closed with explanation,Yes
7359,577550,10/30/2014,2014,Consumer Loan,Vehicle lease,Managing the loan or lease,GM Financial,MI,Web,Closed with explanation,Yes
7360,577564,10/30/2014,2014,Student loan,Non-federal student loan,Repaying your loan,"Navient Solutions, Inc.",NY,Web,Closed with monetary relief,Yes
7361,577575,10/30/2014,2014,Consumer Loan,Vehicle loan,Problems when you are unable to pay,TCF National Bank,VA,Web,Closed with explanation,Yes
7362,577597,10/30/2014,2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Ocwen,CA,Referral,Closed with explanation,Yes
7363,577627,10/30/2014,2014,Consumer Loan,Personal line of credit,Account terms and changes,"Credit Protection Association, L.P.",FL,Web,Closed with non-monetary relief,Yes
7364,577674,10/30/2014,2014,Credit card,Not Specified,Billing disputes,Citibank,CA,Fax,Closed with monetary relief,Yes
7365,577679,10/30/2014,2014,Credit card,Not Specified,Billing disputes,JPMorgan Chase & Co.,IL,Web,Closed with monetary relief,Yes
7366,577703,10/30/2014,2014,Credit reporting,Not Specified,Incorrect information on credit report,Equifax,Unknown,Postal mail,Closed with non-monetary relief,Yes
7367,577761,10/30/2014,2014,Debt collection,Credit card,Cont'd attempts collect debt not owed,Encore Capital Group,CA,Web,Closed with explanation,Yes
7368,577767,10/30/2014,2014,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Encore Capital Group,TX,Web,Closed with explanation,Yes
7369,577794,10/30/2014,2014,Credit card,Not Specified,Payoff process,Capital One,Unknown,Web,Closed with explanation,Yes
7370,577812,10/30/2014,2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",JPMorgan Chase & Co.,NY,Fax,Closed with explanation,Yes
7371,577820,10/30/2014,2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Nationstar Mortgage,OK,Referral,Closed with explanation,Yes
7372,577841,10/30/2014,2014,Credit card,Not Specified,Payoff process,Synchrony Financial,AL,Web,Closed with explanation,Yes
7373,577882,10/30/2014,2014,Credit reporting,Not Specified,Incorrect information on credit report,Experian,IL,Referral,Closed with non-monetary relief,Yes
7374,577896,10/30/2014,2014,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,U.S. Bancorp,MN,Phone,Closed with non-monetary relief,Yes
7375,577902,10/30/2014,2014,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,"Fidelity Capital Holdings, Inc.",CA,Phone,Closed with explanation,Yes
7376,577905,10/30/2014,2014,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,"Credit Bureau Collection Services, Inc.",MI,Referral,Closed with explanation,Yes
7377,577910,10/30/2014,2014,Credit card,Not Specified,Transaction issue,HSBC North America Holdings Inc.,AZ,Web,Closed with explanation,Yes
7378,577917,10/30/2014,2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Bank of America,AZ,Referral,Closed with non-monetary relief,Yes
7379,577962,10/30/2014,2014,Bank account or service,Checking account,"Account opening, closing, or management",Bank of America,NJ,Phone,Closed with explanation,Yes
7380,578021,10/30/2014,2014,Debt collection,Mortgage,Improper contact or sharing of info,Citibank,CA,Referral,Closed with explanation,Yes
7381,578042,10/30/2014,2014,Debt collection,Credit card,Disclosure verification of debt,"Expert Global Solutions, Inc.",NY,Referral,Closed with explanation,Yes
7382,578044,10/30/2014,2014,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,"Portfolio Recovery Associates, Inc.",NY,Referral,Closed with non-monetary relief,Yes
7383,578049,10/30/2014,2014,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Encore Capital Group,NY,Referral,Closed with explanation,Yes
7384,578065,10/30/2014,2014,Credit reporting,Not Specified,Incorrect information on credit report,Experian,VA,Referral,Closed with explanation,Yes
7385,578071,10/30/2014,2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Nationstar Mortgage,GA,Referral,Closed with explanation,Yes
7386,578112,10/30/2014,2014,Credit card,Not Specified,Overlimit fee,JPMorgan Chase & Co.,NJ,Web,Closed with explanation,Yes
7387,578117,10/30/2014,2014,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Bank of America,FL,Web,Closed with explanation,Yes
7388,578124,10/30/2014,2014,Credit reporting,Not Specified,Incorrect information on credit report,Equifax,NY,Referral,Closed with explanation,Yes
7389,578160,10/30/2014,2014,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Receivables Performance Management LLC,OK,Web,Closed with explanation,Yes
7390,578163,10/30/2014,2014,Bank account or service,Checking account,"Account opening, closing, or management",Wells Fargo & Company,FL,Phone,Closed with explanation,Yes
7391,578167,10/30/2014,2014,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",Selene Finance,NY,Web,Closed with explanation,Yes
7392,578173,10/30/2014,2014,Debt collection,I do not know,Cont'd attempts collect debt not owed,"SRA Associates, Inc.",CA,Web,Closed with explanation,Yes
7393,578174,10/30/2014,2014,Debt collection,I do not know,Communication tactics,"National Credit Adjusters, LLC",CA,Web,Closed with explanation,Yes
7394,578177,10/30/2014,2014,Mortgage,Other mortgage,Credit decision / Underwriting,"Carrington Mortgage Holdings, LLC.",NJ,Web,Closed with explanation,Yes
7395,578190,10/30/2014,2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account","Carrington Mortgage Holdings, LLC.",PA,Web,Closed with explanation,Yes
7396,578231,10/30/2014,2014,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Ditech Financial LLC,DE,Postal mail,Closed with explanation,Yes
7397,578239,10/30/2014,2014,Credit reporting,Not Specified,Incorrect information on credit report,"TransUnion Intermediate Holdings, Inc.",NY,Web,Closed with non-monetary relief,Yes
7398,578265,10/30/2014,2014,Bank account or service,Checking account,Deposits and withdrawals,U.S. Bancorp,MO,Web,Closed with explanation,Yes
7399,578296,10/30/2014,2014,Mortgage,Conventional fixed mortgage,Settlement process and costs,Wells Fargo & Company,CA,Web,Closed with explanation,Yes
7400,578305,10/30/2014,2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",PHH Mortgage,CA,Referral,Closed with explanation,Yes
7401,578331,10/30/2014,2014,Credit reporting,Not Specified,Incorrect information on credit report,"TransUnion Intermediate Holdings, Inc.",CA,Web,Closed with non-monetary relief,Yes
7402,578367,10/30/2014,2014,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,"Admin Recovery, LLC",NY,Referral,Closed,Yes
7403,578406,10/30/2014,2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Citibank,NH,Referral,Closed with explanation,Yes
7404,578424,10/30/2014,2014,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,"First National Collection Bureau, Inc.",KY,Referral,Closed with explanation,No
7405,578432,10/30/2014,2014,Debt collection,Medical,Cont'd attempts collect debt not owed,Alorica Inc.,VA,Phone,Closed with explanation,Yes
7406,578441,10/30/2014,2014,Consumer Loan,Vehicle loan,Managing the loan or lease,CNG Financial Corporation,VA,Web,Closed with explanation,Yes
7407,578449,10/30/2014,2014,Credit card,Not Specified,Customer service / Customer relations,JPMorgan Chase & Co.,OR,Web,Closed with explanation,Yes
7408,578456,10/30/2014,2014,Credit reporting,Not Specified,Incorrect information on credit report,"Fidelity National Information Services, Inc. (FNIS)",TX,Web,Closed with explanation,Yes
7409,578481,10/30/2014,2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Residential Credit Solutions,FL,Referral,Closed with explanation,Yes
7410,578506,10/30/2014,2014,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Citibank,NJ,Web,Closed with explanation,Yes
7411,578508,10/30/2014,2014,Credit card,Not Specified,Billing disputes,Amex,FL,Web,Closed with explanation,Yes
7412,578516,10/30/2014,2014,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",JPMorgan Chase & Co.,NJ,Referral,Closed with explanation,Yes
7413,578522,10/30/2014,2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,OH,Referral,Closed with explanation,Yes
7414,578550,10/30/2014,2014,Mortgage,Other mortgage,Other,Capital One,CA,Referral,Closed with explanation,Yes
7415,578553,10/30/2014,2014,Bank account or service,Checking account,"Making/receiving payments, sending money",Discover,CA,Referral,Closed with explanation,Yes
7416,578555,10/30/2014,2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Nationstar Mortgage,CA,Referral,Closed with explanation,Yes
7417,578559,10/30/2014,2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Bank of America,IL,Referral,Closed with non-monetary relief,Yes
7418,578561,10/30/2014,2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Ocwen,CA,Referral,Closed with explanation,Yes
7419,578568,10/30/2014,2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Ocwen,CA,Referral,Closed with explanation,Yes
7420,578570,10/30/2014,2014,Mortgage,Other mortgage,Other,Bank of America,CA,Referral,Closed with explanation,Yes
7421,578572,10/30/2014,2014,Debt collection,Credit card,Communication tactics,Citibank,MD,Referral,Closed with non-monetary relief,Yes
7422,578575,10/30/2014,2014,Credit card,Not Specified,Billing disputes,Citibank,GA,Referral,Closed with monetary relief,Yes
7423,578588,10/30/2014,2014,Debt collection,Credit card,Communication tactics,"Webcollex, LLC",CA,Phone,Closed with explanation,Yes
7424,578597,10/30/2014,2014,Debt collection,Mortgage,Cont'd attempts collect debt not owed,"Select Portfolio Servicing, Inc",OK,Referral,Closed with explanation,Yes
7425,578886,10/30/2014,2014,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Scherr & McClure,NY,Referral,Closed with explanation,Yes
7426,578891,10/30/2014,2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Citibank,OH,Referral,Closed with explanation,Yes
7427,578893,10/30/2014,2014,Credit card,Not Specified,Overlimit fee,Synchrony Financial,NY,Web,Closed with monetary relief,Yes
7428,578919,10/31/2014,2014,Credit card,Not Specified,Other,Amex,TX,Web,Closed with explanation,Yes
7429,578940,10/31/2014,2014,Student loan,Non-federal student loan,Repaying your loan,"Navient Solutions, Inc.",MI,Web,Closed with explanation,Yes
7430,578967,10/31/2014,2014,Credit card,Not Specified,Credit card protection / Debt protection,Capital One,NJ,Web,Closed with monetary relief,Yes
7431,578973,10/31/2014,2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",TD Bank US Holding Company,FL,Web,Closed with non-monetary relief,Yes
7432,578994,10/31/2014,2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Bank of America,TN,Referral,Closed with explanation,Yes
7433,579006,10/31/2014,2014,Debt collection,Credit card,Communication tactics,Encore Capital Group,MI,Referral,Closed with explanation,Yes
